,gene,scores,log2FoldChange,pvalue,padj,baseMean
1522,Gene_1838,-1.1134903,-0.069065,0.26549790070274015,0.9962397774962106,3249.7165073790406
1523,Gene_0832,-1.1168174,-0.06417869,0.264072439610446,0.9927535323700978,2318.8992231602156
1524,Gene_1797,-1.1172554,-0.044566125,0.26388511858737795,0.9927535323700978,2667.1012334260604
1525,Gene_1668,-1.1210206,-0.43702272,0.26227910654866604,0.989732477542136,220.16544884103982
1526,Gene_0181,-1.1210343,-0.044989485,0.26227327885192553,0.989732477542136,3212.8669587677587
1527,Gene_1599,-1.1220337,-0.06447487,0.2618480985641617,0.989732477542136,453.163703811238
1528,Gene_1795,-1.1297146,-0.03520906,0.2585965119577619,0.9813909372211077,2203.322241984106
1529,Gene_0733,-1.1304265,-0.048575226,0.2582965405744324,0.9813909372211077,1498.6427334536688
1530,Gene_1860,-1.1339862,-0.05738732,0.2568003026394152,0.9782868671977722,2749.86835354798
1531,Gene_1582,-1.1354923,-0.11958444,0.2561690937626051,0.9777446326816989,710.4108608398751
1532,Gene_1189,-1.1370394,-0.1395103,0.255521793128332,0.9771387882536596,3473.634839767925
1533,Gene_0420,-1.1376145,-0.15564655,0.2552814935499368,0.9771387882536596,3985.3071077959285
1534,Gene_1336,-1.1404213,-0.23532169,0.2541108577167315,0.9754735420987772,858.6045262286246
1535,Gene_1858,-1.1419957,-0.20689099,0.2534557977002846,0.9748299911549407,566.3497823918167
1536,Gene_0230,-1.1431732,-0.09927471,0.25296669583260445,0.9748234906844102,770.3016397974278
1537,Gene_1653,-1.14509,-0.48468718,0.25217189065352696,0.9738994151248772,4391.781431397583
1538,Gene_0962,-1.1515523,-0.13952376,0.24950509761611994,0.9670740217679067,2664.536845693963
1539,Gene_1150,-1.1518261,-0.08097428,0.24939253480877355,0.9670740217679067,2362.941930237138
1540,Gene_0032,-1.156892,-0.2527184,0.24731652269297333,0.9623210999726588,578.2235045566537
1541,Gene_0481,-1.1576039,-0.07033719,0.24702573149619844,0.9623210999726588,3265.302233446961
1542,Gene_0727,-1.157686,-0.10916677,0.24699219408214168,0.9623210999726588,4346.597979880695
1543,Gene_0415,-1.158973,-0.06316606,0.24646719092871616,0.9623210999726588,4149.520053151092
1544,Gene_0473,-1.1631899,-0.05666789,0.24475244870941582,0.9598135243506503,3148.9708094549665
1545,Gene_0150,-1.1650519,-0.052018166,0.2439979608165206,0.9597802118668767,422.62964742578447
1546,Gene_0433,-1.1652573,-0.110996775,0.24391484536582753,0.9597802118668767,606.3652845212641
1547,Gene_0819,-1.1663116,-0.11151804,0.24348849910500747,0.9597802118668767,294.07948619363214
1548,Gene_0043,-1.1668181,-0.045434438,0.24328381778726393,0.9597802118668767,1324.522121637723
1549,Gene_0335,-1.1725137,-0.29708716,0.24099085597029057,0.9563129205170261,721.5242624438698
1550,Gene_0933,-1.1731162,-0.102645226,0.24074922412597888,0.9563129205170261,1337.2377992495478
1551,Gene_1805,-1.1742252,-0.048655447,0.24030484821852016,0.9563129205170261,1956.0373758088604
1552,Gene_1530,-1.1771688,-0.052332357,0.2391281360281321,0.9546033374376531,4717.764781152122
1553,Gene_1467,-1.1772099,-0.15837121,0.23911174559206527,0.9546033374376531,3071.3614959193756
1554,Gene_1859,-1.1781957,-0.06419426,0.2387186128531209,0.9546033374376531,4183.120239130663
1555,Gene_1573,-1.1801946,-0.20987405,0.2379228277344715,0.9546033374376531,3566.2399285260444
1556,Gene_0007,-1.1824673,-0.13313663,0.2370203089365721,0.95380406010693,606.8904961068272
1557,Gene_1016,-1.1908876,-0.05893331,0.23369773556999573,0.9442332750302858,3692.8060115510466
1558,Gene_1257,-1.192243,-0.04580397,0.2331659825794854,0.9439918323056089,1411.739463717666
1559,Gene_0550,-1.1938449,-0.12927337,0.23253865418706687,0.9433616802720766,3213.5838426237965
1560,Gene_0475,-1.1982261,-0.07214103,0.23082900414026652,0.9383292851230347,1737.761769532793
1561,Gene_0287,-1.1982535,-0.07134266,0.23081834699101433,0.9383292851230347,4988.477703160063
1562,Gene_1508,-1.2004988,-0.10262636,0.22994565036027204,0.9383292851230347,1354.5798235090501
1563,Gene_1666,-1.2034152,-0.016087621,0.2288157156941223,0.9358515979309705,1431.6958303326348
1564,Gene_1145,-1.2043325,-0.18242808,0.22846110885905646,0.9358515979309705,4656.827665033871
1565,Gene_0353,-1.210521,-0.050058223,0.2260790597123956,0.9284560973815015,171.9898029497972
1566,Gene_1120,-1.2187357,-0.15286206,0.22294450293168733,0.9174670902538573,3498.6104899723246
1567,Gene_0215,-1.2188042,-0.071242794,0.22291851295729714,0.9174670902538573,3640.3656341425967
1568,Gene_0803,-1.2222544,-0.12010552,0.2216114256591193,0.915749692806278,4190.073958181477
1569,Gene_0802,-1.2250338,-0.06844664,0.22056249471260136,0.913302255538722,4873.474587660453
1570,Gene_0534,-1.2260332,-0.0617982,0.22018616473632846,0.913302255538722,4879.229499825429
1571,Gene_1683,-1.2306609,-0.116625175,0.2184497093911617,0.9083147999632504,373.1199499539963
1572,Gene_1017,-1.2306883,-0.07774597,0.21843946387395563,0.9083147999632504,4118.1046476268675
1573,Gene_0363,-1.231414,-0.019866465,0.21816808346122696,0.9083147999632504,3249.2341716040373
1574,Gene_1170,-1.2325914,-0.17737855,0.217728246059681,0.9083147999632504,3254.343565146801
1575,Gene_0458,-1.2335635,-0.074515216,0.21736560519555548,0.9083147999632504,685.3321367427393
1576,Gene_0974,-1.2364386,-0.09869927,0.21629554844663135,0.9083147999632504,3268.426473905984
1577,Gene_0576,-1.2368494,-0.09055461,0.21614299328804742,0.9083147999632504,4913.288773976176
1578,Gene_1282,-1.2399163,-0.1797354,0.21500636296039932,0.9071998437147651,4563.501919220263
1579,Gene_0480,-1.2404366,-0.06336746,0.21481396989694956,0.9071998437147651,2223.69677098401
1580,Gene_1440,-1.2419974,-0.24366584,0.21423753533486822,0.9071998437147651,247.74246776616698
1581,Gene_0114,-1.2503765,-0.11910267,0.2111620559331029,0.8976310141342636,1843.3527755010139
1582,Gene_1326,-1.2524575,-0.06250715,0.21040318520903545,0.8972417279703004,4140.632042422749
1583,Gene_0351,-1.2535939,-0.086018585,0.20998963581398322,0.8972417279703004,3522.4205522525717
1584,Gene_0596,-1.2563322,-0.15647794,0.20899554906591433,0.8950558846505967,2323.751095190084
1585,Gene_1517,-1.2603027,-0.06664476,0.20756018617219596,0.890816249666077,322.7525990362139
1586,Gene_0985,-1.2676686,-0.1334436,0.20491630540471117,0.8813604533535964,2163.128902725348
1587,Gene_1812,-1.2681615,-0.09235496,0.20474026955087288,0.8813604533535964,2371.6734516035235
1588,Gene_0593,-1.2696949,-0.09963407,0.2041933057834403,0.8813604533535964,4646.349887825973
1589,Gene_0741,-1.2755275,-0.24485043,0.20212260236720303,0.8749896206372425,3223.376212731689
1590,Gene_0066,-1.27613,-0.14063944,0.2019096021255229,0.8749896206372425,1592.681937440512
1591,Gene_1235,-1.2801552,-0.19492596,0.20049057170707074,0.8716981378568293,2650.3254090310706
1592,Gene_0096,-1.2803195,-0.23583993,0.20043280711746914,0.8716981378568293,376.97377371969236
1593,Gene_0252,-1.2820308,-0.098891474,0.1998318148933489,0.8716981378568293,4864.2127664661975
1594,Gene_0071,-1.2821678,-0.18580112,0.1997837924328668,0.8716981378568293,1832.2965145570938
1595,Gene_0440,-1.2838519,-0.115729764,0.1991938054742659,0.8716981378568293,2415.443406820022
1596,Gene_1202,-1.2861793,-0.15814623,0.19838047368280398,0.8716981378568293,1808.6556724727668
1597,Gene_1867,-1.2862067,-0.15392502,0.1983709195483545,0.8716981378568293,3428.4330640751905
1598,Gene_0069,-1.2862341,-0.08105193,0.1983613657503941,0.8716981378568293,3328.0491837314853
1599,Gene_0779,-1.2873979,-0.16816993,0.19795564031474056,0.8716981378568293,3590.8454371192215
1600,Gene_0453,-1.2888355,-0.16622289,0.19745528864153727,0.8716981378568293,1377.3089865790082
1601,Gene_1117,-1.2909987,-0.09280523,0.19670412374981328,0.8716981378568293,1612.5589817621267
1602,Gene_1239,-1.2950513,-0.13695982,0.1953025147637658,0.8716981378568293,669.9935939262293
1603,Gene_0846,-1.2985563,-0.07752844,0.19409622963950357,0.8703866799977739,3294.7743606382573
1604,Gene_1318,-1.2987617,-0.17913592,0.1940257188559379,0.8703866799977739,246.9957803114801
1605,Gene_0266,-1.3059086,-0.11121353,0.19158364297003472,0.8629893827479042,3008.5275608411225
1606,Gene_0858,-1.3063056,-0.06738069,0.19144863807802615,0.8629893827479042,4354.994630015588
1607,Gene_1254,-1.3064973,-0.079517625,0.19138348835862384,0.8629893827479042,4459.619134033686
1608,Gene_0119,-1.3086605,-0.082180485,0.1906493577795504,0.8629893827479042,2272.73691383131
1609,Gene_1241,-1.3096874,-0.09039519,0.1903016046011189,0.8629893827479042,2323.5532566547154
1610,Gene_0243,-1.311344,-0.073640145,0.18974154793629294,0.8629893827479042,430.9974558896859
1611,Gene_0617,-1.3142877,0.030477421,0.1887494035940417,0.8629893827479042,3370.286875943027
1612,Gene_1043,-1.3149723,-0.050797082,0.1885192216394721,0.8629893827479042,4115.234130845585
1613,Gene_0608,-1.3167658,-0.046405077,0.18791712689138773,0.8629893827479042,1261.0425202933295
1614,Gene_0125,-1.3184499,-0.1974769,0.1873530941535102,0.8629893827479042,2135.439364085155
1615,Gene_1416,-1.3216263,-0.12023379,0.18629263154642406,0.8604740487132752,4202.254716988088
1616,Gene_0771,-1.3220644,-0.09466894,0.1861467096597912,0.8604740487132752,4391.746314928326
1617,Gene_0711,-1.3247753,-0.03368798,0.1852456960928568,0.8596087985747415,1253.7409023079183
1618,Gene_1654,-1.3249533,-0.38655552,0.18518665168879234,0.8596087985747415,2775.324640979753
1619,Gene_0074,-1.3255831,-0.4030306,0.184977837118402,0.8596087985747415,1002.841095647344
1620,Gene_0602,-1.3258021,-0.26533303,0.18490524681334852,0.8596087985747415,554.299882490805
1621,Gene_0969,-1.3264183,-0.121282056,0.18470119958602915,0.8596087985747415,4560.04648189019
1622,Gene_0689,-1.3296357,-0.057565086,0.18363832636673194,0.8596087985747415,4111.51214594894
1623,Gene_1476,-1.3312787,-0.084192775,0.1830973331469431,0.8596087985747415,3812.172763925711
1624,Gene_1009,-1.332949,-0.06153421,0.18254853506995872,0.8596087985747415,291.3932781250451
1625,Gene_0423,-1.3345373,-0.1934952,0.18202785904830676,0.8596087985747415,4226.457523915775
1626,Gene_0504,-1.3364129,-0.20634815,0.1814143424663497,0.8596087985747415,2218.3181757316497
1627,Gene_0757,-1.3407668,-0.11425052,0.17999618507800064,0.8550887652161551,1744.8558603145052
1628,Gene_0907,-1.3413144,-0.15057707,0.17981838538525086,0.8550887652161551,2755.0579870756133
1629,Gene_0739,-1.3436693,-0.09941013,0.17905533389720618,0.8546793980773565,502.1985514816013
1630,Gene_0154,-1.3446825,-0.00041400123,0.1787277861778508,0.8546793980773565,3795.4004192943744
1631,Gene_1131,-1.3450521,-0.009879359,0.17860838657494993,0.8546793980773565,2933.0536305970645
1632,Gene_1673,-1.3497347,-0.06870209,0.17710112450112303,0.8514477139477069,973.6209795221793
1633,Gene_1212,-1.3512818,-0.1714187,0.1766051994453478,0.8511093949173388,981.7493888567757
1634,Gene_0542,-1.3518568,-0.24845824,0.17642113738468623,0.8511093949173388,962.0308252847374
1635,Gene_1319,-1.3523359,-0.08387009,0.1762678615939577,0.8511093949173388,332.16181838207325
1636,Gene_1541,-1.352555,-0.33887768,0.1761978257344653,0.8511093949173388,2959.60232438984
1637,Gene_0296,-1.3539242,-0.1969787,0.1757605715752002,0.8511093949173388,4209.7234790631155
1638,Gene_1324,-1.3543487,-0.11789789,0.17562518724544296,0.8511093949173388,136.61615923757358
1639,Gene_0392,-1.3548689,-0.043330096,0.17545933839416694,0.8511093949173388,292.57299260780405
1640,Gene_0021,-1.3552523,-0.5603731,0.17533720876056447,0.8511093949173388,2885.2128696003815
1641,Gene_0889,-1.3571416,-0.30574185,0.17473621062437505,0.8511093949173388,4106.503642660959
1642,Gene_0289,-1.3580316,-0.10645373,0.17445366509990368,0.8511093949173388,1667.3575083147362
1643,Gene_0662,-1.3624675,-0.114887044,0.17305037076761454,0.8511093949173388,1780.5912740982246
1644,Gene_1592,-1.3625771,-0.0817082,0.173015828591781,0.8511093949173388,3001.9151626090406
1645,Gene_0443,-1.3650279,-0.17655654,0.17224429477484748,0.8511093949173388,1407.3538011645276
1646,Gene_0407,-1.3682727,-0.074092746,0.17122673047345738,0.8511093949173388,181.71141208453645
1647,Gene_0188,-1.3713259,-0.24036348,0.1702733918675846,0.8511093949173388,3689.3811646029003
1648,Gene_0291,-1.3750362,-0.07317298,0.16912021107880348,0.8477203562847292,3146.967069060193
1649,Gene_0954,-1.3773775,-0.08077041,0.16839557888689793,0.8462089391301403,2924.7421953255125
1650,Gene_0726,-1.3796502,-0.17629272,0.16769436646680513,0.8448078915204288,3721.3364385095247
1651,Gene_0507,-1.3828814,-0.11019248,0.166701240332762,0.8419254562260707,3392.3926459320855
1652,Gene_0073,-1.3837439,-0.10360653,0.16643687529014395,0.8419254562260707,1069.1158414826896
1653,Gene_0742,-1.384538,-0.116327316,0.16619377040238603,0.8419254562260707,1794.7811823695881
1654,Gene_1837,-1.3863864,-0.040468562,0.16562895709879089,0.8419254562260707,674.2452013091937
1655,Gene_1791,-1.3874543,-0.11039231,0.16530327949196977,0.8419254562260707,692.7922164185111
1656,Gene_1255,-1.3876871,-0.01643034,0.16523236248685236,0.8419254562260707,3397.168944464869
1657,Gene_1669,-1.3900694,-0.041302793,0.1645078222576778,0.8419254562260707,4300.070529563366
1658,Gene_0218,-1.3935469,-0.21569887,0.16345445958412474,0.8419254562260707,4815.526290112638
1659,Gene_0906,-1.3941357,-0.080017835,0.16327663876333243,0.8419254562260707,3160.3182318697495
1660,Gene_0549,-1.395628,-0.31900892,0.16282653714926199,0.8419254562260707,961.301550636737
1661,Gene_0410,-1.3963126,-0.12733534,0.16262038189399397,0.8419254562260707,572.969209972207
1662,Gene_1176,-1.3980377,-0.15935531,0.16210174401723476,0.8419254562260707,4073.612309106951
1663,Gene_1522,-1.399886,-0.061210122,0.1615474469100413,0.8419254562260707,2914.8445579819963
1664,Gene_1024,-1.400379,-0.087455116,0.16139987633352015,0.8419254562260707,3110.510854017913
1665,Gene_0057,-1.4019809,-0.164609,0.16092097499386326,0.8419254562260707,3918.2373393358107
1666,Gene_1185,-1.4025285,-0.08292767,0.16075749452809263,0.8419254562260707,3531.2222772756354
1667,Gene_1732,-1.4027338,-0.122230485,0.16069622171691123,0.8419254562260707,4180.5683516376785
1668,Gene_0082,-1.4028023,-0.07460951,0.16067580136862303,0.8419254562260707,328.25883202639847
1669,Gene_0122,-1.4047328,-0.12164838,0.16010075454206518,0.8419254562260707,3750.227151895199
1670,Gene_0067,-1.4092236,-0.22929995,0.1587690783211695,0.8419254562260707,4261.721148744372
1671,Gene_1849,-1.4095658,-0.10435322,0.15866792349996472,0.8419254562260707,1466.368460168656
1672,Gene_1042,-1.4099492,-0.13382375,0.15855468802617978,0.8419254562260707,3220.2140062666017
1673,Gene_1268,-1.4129475,-0.08569783,0.15767113446709802,0.8419254562260707,1605.102215993012
1674,Gene_1356,-1.4130708,-0.110224016,0.15763490400856028,0.8419254562260707,4791.956779088147
1675,Gene_0620,-1.4147549,-0.20781367,0.15714038637398836,0.8419254562260707,215.4466835557436
1676,Gene_0839,-1.4169044,-0.18909226,0.1565108822988736,0.8419254562260707,2919.9745769731276
1677,Gene_1128,-1.4184653,-0.11939693,0.156054990024143,0.8419254562260707,874.1925578950996
1678,Gene_1735,-1.4187254,-0.09255193,0.15597910602917905,0.8419254562260707,3575.4900156269355
1679,Gene_0303,-1.4192319,-0.12907283,0.1558314122854859,0.8419254562260707,920.6569029223773
1680,Gene_0086,-1.4225315,-0.07563385,0.15487200274200988,0.8419254562260707,1215.1471463968699
1681,Gene_1559,-1.4238733,-0.11800761,0.15448315491161826,0.8419254562260707,2497.1355146765027
1682,Gene_1763,-1.4247906,-0.09997423,0.15421773716468,0.8419254562260707,4578.433002484547
1683,Gene_1500,-1.434621,-0.07169439,0.15139512647552336,0.8341329282397981,1097.9861421324556
1684,Gene_1228,-1.4352645,-0.046480525,0.15121174100032558,0.8341329282397981,763.9881045346125
1685,Gene_0683,-1.4377153,-0.1290334,0.15051486493609528,0.83387736806701,3806.9353176774516
1686,Gene_1213,-1.4382902,-0.12464974,0.1503517073139149,0.83387736806701,2528.0666850529583
1687,Gene_0381,-1.4401386,-0.08457688,0.1498281853953584,0.83387736806701,4563.336306289769
1688,Sox10,-1.4420006,-0.14832395,0.14930219271930123,0.83387736806701,775.7420579412193
1689,Gene_0156,-1.4561301,-0.11347302,0.14535665336050388,0.8166104121376623,3247.3430704640446
1690,Gene_1863,-1.460662,-0.19628164,0.14410823473910206,0.8118773788118426,1202.7517734514845
1691,Krt14,-1.4640574,-0.105890825,0.14317826275772275,0.8089167387441963,825.9641218256146
1692,Gene_0785,-1.4666451,-0.070988335,0.14247263115794048,0.8089167387441963,3432.975605028489
1693,Gene_0706,-1.4670284,-0.14004071,0.14236832060139507,0.8089167387441963,2988.7388685482297
1694,Gene_1864,-1.4719847,-0.19416282,0.14102500830408007,0.805857190309029,3786.3959188935396
1695,Gene_1406,-1.4740248,-0.17107014,0.14047493686571,0.8050139648464757,1581.8397534086027
1696,Gene_1698,-1.4744217,-0.09186724,0.14036806807325825,0.8050139648464757,2267.4596990918403
1697,Gene_0174,-1.4752022,-0.113933876,0.14015819787980854,0.8050139648464757,2057.0847978355714
1698,Gene_1462,-1.4764344,-0.24651638,0.1398273154784011,0.8050139648464757,4921.242846634245
1699,Gene_0809,-1.47805,-0.052264955,0.13939440298869532,0.8050139648464757,1496.63233585997
1700,Gene_0959,-1.481021,-0.077320084,0.13860097859635748,0.8050139648464757,1509.3453298164961
1701,Gene_0298,-1.4871547,-0.102393895,0.13697395141051433,0.798681932422824,1805.0136337016065
1702,Gene_0097,-1.4873874,-0.15594976,0.1369125029506791,0.798681932422824,2844.7407023870915
1703,Gene_0716,-1.4895644,-0.2299755,0.13633880833898954,0.798681932422824,1298.9975841055389
1704,Gene_1065,-1.4896191,-0.03511734,0.13632439973385285,0.798681932422824,4580.685204877406
1705,Krt5,-1.4902216,-0.19697809,0.13616598264218344,0.798681932422824,1365.1435460880043
1706,Gene_1315,-1.4929051,-0.100659095,0.13546203251106004,0.798681932422824,4484.287871222964
1707,Gene_0346,-1.4944385,-0.10411064,0.13506103936079628,0.798681932422824,562.201565050594
1708,Gene_1402,-1.4977518,-0.107374966,0.1341977404519892,0.798681932422824,3299.985376878279
1709,Gene_0960,-1.4984365,-0.05577076,0.13401990598981317,0.798681932422824,4539.578316269306
1710,Gene_0844,-1.5075275,-0.08834984,0.13167551196510108,0.7884761195515034,885.3097200712361
1711,Gene_0866,-1.5120045,-0.11835964,0.13053271084414747,0.783980245310195,4843.218452491312
1712,Gene_1705,-1.5121003,-0.082161285,0.1305083316045468,0.783980245310195,2291.772634056783
1713,Gene_1246,-1.5139487,-0.08383709,0.13003885126195389,0.783980245310195,4731.289786783071
1714,Gene_1141,-1.5162078,-0.15379739,0.12946682334007473,0.783980245310195,3400.259215968733
1715,Gene_1895,-1.519439,-0.08221877,0.1286520486722284,0.782079323235431,1542.8550058740802
1716,Gene_0731,-1.5196033,-0.18492833,0.12861072615424587,0.782079323235431,982.0974983396768
1717,Gene_1427,-1.5220402,-0.07930721,0.1279989860349606,0.782079323235431,1553.488478814242
1718,Gene_0702,-1.5270376,-0.12203386,0.1267516538517358,0.7776175082928577,510.43617585024117
1719,Gene_1738,-1.5292282,-0.08766591,0.1262078698970624,0.7766638147511532,762.1464333994824
1720,Gene_1750,-1.531501,-0.10012411,0.1256456161749401,0.7755902233020994,568.0691797150816
1721,Gene_1652,-1.5324868,-0.22824901,0.12540235477105355,0.7755902233020994,2143.570541520711
1722,Gene_0431,-1.5330892,-0.1404626,0.12525387581876082,0.7755902233020994,3988.112962475053
1723,Gene_1123,-1.5344036,-0.09580082,0.12493039740900831,0.7755902233020994,749.8485933708839
1724,Gene_0822,-1.535896,-0.05477532,0.12456390467241892,0.7755902233020994,695.0861442030626
1725,Gene_1106,-1.5392914,-0.23374456,0.12373317424446817,0.7755902233020994,3234.9733001107875
1726,Gene_0825,-1.5421392,-0.14180331,0.1230397723110481,0.7738350459814346,1026.055760741928
1727,Gene_1610,-1.5556799,-0.03840249,0.11978421850353227,0.7557363943440522,533.1696886395084
1728,Gene_0259,-1.5591575,-0.0757139,0.11895909630137906,0.7529056727935384,875.9004621176093
1729,Gene_0701,-1.561485,-0.22874133,0.11840934249657493,0.7518053491846027,4622.4704095900415
1730,Gene_1540,-1.5616767,-0.14632015,0.11836415759747215,0.7518053491846027,4116.282701242144
1731,Gene_0856,-1.562731,-0.10239172,0.11811588232356635,0.7518053491846027,1802.6195836577158
1732,Gene_1740,-1.5653187,-0.07558715,0.11750821128345568,0.7518053491846027,3296.3127982705946
1733,Gene_0026,-1.5668795,-0.09699588,0.11714286758634535,0.7518053491846027,2709.5145846567884
1734,Gene_1588,-1.5683582,-0.09687699,0.11679757570505374,0.7518053491846027,3401.7651042386915
1735,Gene_1516,-1.5686046,-0.03641261,0.11674010484923428,0.7518053491846027,3429.2222046906586
1736,Gene_0207,-1.5707678,-0.1904774,0.11623659109577623,0.7518053491846027,3162.233374546965
1737,Gene_1107,-1.5785171,-0.04202002,0.11444685864505594,0.7455821410101364,1367.2017742596774
1738,Gene_1675,-1.5796809,-0.2826143,0.11417996570634142,0.7455821410101364,243.08178277594973
1739,Gene_0624,-1.5799958,-0.16393496,0.11410783190637264,0.7455821410101364,2305.0555708510387
1740,Cnn1,-1.5801737,-0.07698496,0.11406707650042887,0.7455821410101364,4460.320729218984
1741,Gene_1422,-1.5801737,-0.0984518,0.11406707650042887,0.7455821410101364,2869.011429666951
1742,Gene_1008,-1.5881284,-0.11291494,0.1122572967119639,0.743425806039496,4170.335656424444
1743,Gene_0462,-1.589525,-0.16712227,0.11194192219644544,0.743425806039496,4958.540497658079
1744,Gene_1371,-1.5899084,-0.100953184,0.1118554711687336,0.743425806039496,859.9002104844675
1745,Gene_0837,-1.5924002,-0.29075238,0.11129482260308589,0.743425806039496,3474.2993137528124
1746,Gene_0712,-1.5978767,-0.2700295,0.11007042252252705,0.7387276679364232,3387.753189815122
1747,Gene_0500,-1.6004233,-0.11274794,0.10950471350636799,0.7374054781573602,4900.779464423478
1748,Gene_0297,-1.6027235,-0.10301936,0.10899572837602686,0.7364576241623437,4928.723633066362
1749,Gene_1181,-1.6073922,-0.10275363,0.1079683642344655,0.7319889100641729,3449.059128034441
1750,Gene_1877,-1.6094595,-0.09022853,0.10751588751979717,0.7314005953727699,1255.8932203118616
1751,Gene_1229,-1.6121157,-0.11568784,0.10693676543568928,0.7299437913698927,4002.8513987464653
1752,Gene_0595,-1.6128687,-0.118431896,0.10677303183101086,0.7299437913698927,579.7942143446386
1753,Gene_0317,-1.6142652,-0.1589352,0.10646990635615244,0.7299437913698927,3914.461555649562
1754,Gene_0008,-1.61547,-0.13461566,0.10620893485285242,0.7299437913698927,4555.470814516248
1755,Gene_0456,-1.6169487,-0.12187105,0.10588934513932718,0.7299437913698927,1945.0253041037545
1756,Gene_0540,-1.6170446,-0.17963143,0.10586865733986882,0.7299437913698927,3171.6447101662484
1757,Gene_0639,-1.621371,-0.20588298,0.1049380852151784,0.7299437913698927,2179.20652387929
1758,Gene_0558,-1.6214806,-0.10243076,0.10491461097194267,0.7299437913698927,2216.937022191236
1759,Gene_0248,-1.6214943,-0.16658808,0.10491167698465965,0.7299437913698927,1586.3359010851943
1760,Gene_1284,-1.6247392,-0.12634584,0.10421815701562562,0.7299437913698927,3822.541621229107
1761,Gene_1727,-1.6304895,-0.11461533,0.10299808410342563,0.7279016544411706,4684.0739926242
1762,Gene_0360,-1.6312288,-0.1081423,0.10284204504175239,0.7279016544411706,4706.716753210582
1763,Gene_0664,-1.631886,-0.09828293,0.10270350154644631,0.7279016544411706,915.1673601309225
1764,Gene_1839,-1.6354047,-0.043382034,0.10196424022947022,0.7279016544411706,4379.9810658000015
1765,Gene_0511,-1.6359112,-0.05217748,0.1018581592770165,0.7279016544411706,3700.2856350642546
1766,Gene_1299,-1.6363767,-0.15248631,0.10176075696029838,0.7279016544411706,1301.5451334169318
1767,Gene_0217,-1.6397312,-0.09173309,0.1010610779389109,0.7279016544411706,383.05883396149704
1768,Krt1,-1.6400871,-0.20524721,0.10098705177232009,0.7279016544411706,1376.586471077671
1769,Gene_1142,-1.6440302,-0.18294555,0.10016995600929354,0.7279016544411706,4565.430772068552
1770,Gene_1400,-1.646878,-0.12296484,0.09958311608754805,0.7268840590331974,3184.234440734073
1771,Gene_1430,-1.6474394,-0.03578301,0.09946776513306284,0.7268840590331974,3619.220571444466
1772,Ivl,-1.6510128,-0.22278251,0.0987359550514076,0.7259996694956441,1322.9041379900245
1773,Gene_1703,-1.6552845,-0.12060162,0.09786679498047803,0.7222641695976237,3610.9713700953603
1774,Gene_0488,-1.6574888,-0.20056091,0.09742068327722593,0.7216346909424143,189.2014560757226
1775,Gene_1420,-1.6635815,-0.1478637,0.09619609303983909,0.7152125876567962,1907.8406615764184
1776,Gene_1504,-1.667593,-0.13104226,0.09539653717979299,0.7119144565656192,3152.4290752845395
1777,Gene_1558,-1.6748768,-0.18887308,0.09395839501563327,0.7038082023642941,773.1779994295351
1778,Gene_1245,-1.6779711,-0.097798124,0.09335274025285147,0.7019003026530185,4123.867693512327
1779,Gene_0761,-1.6783955,-0.039256252,0.09326990856625406,0.7019003026530185,1213.4049291189972
1780,Gene_0382,-1.6821743,-0.1310193,0.09253503659698856,0.7010230045226405,3278.791508451309
1781,Gene_1821,-1.6828727,-0.20561852,0.09239975532221101,0.7010230045226405,2055.7258557478817
1782,Gene_1190,-1.6920732,-0.3171186,0.09063201820196684,0.6918474671905865,3000.4157976143533
1783,Gene_0233,-1.7001648,-0.11669214,0.08909993385387362,0.6827581138227863,581.8802355130953
1784,Gene_1829,-1.7011095,-0.11181492,0.08892242928955105,0.6827581138227863,133.71835961195626
1785,Gene_1275,-1.7027525,-0.13402247,0.08861440441936821,0.6827581138227863,4552.34391553249
1786,Gene_1547,-1.7079004,-0.16227214,0.08765482486338191,0.6794947663828055,1384.668543397555
1787,Gene_0386,-1.7082427,-0.14962521,0.08759132138241252,0.6794947663828055,4107.401163763272
1788,Gene_1329,-1.7095159,-0.08948031,0.0873554142024499,0.6794947663828055,4996.7839873373905
1789,Gene_1882,-1.7115287,-0.06534446,0.0869835745433751,0.6794947663828055,1096.5847270946103
1790,Gene_1596,-1.7133633,-0.118726805,0.08664573278151166,0.6794947663828055,1362.5951688576101
1791,Gene_1659,-1.7151842,-0.118475705,0.086311460699122,0.6794947663828055,3331.155948791595
1792,Gene_0539,-1.7235086,-0.14265186,0.08479660170076264,0.672988902387005,4828.970741273075
1793,Gene_1026,-1.7265207,-0.25575122,0.08425378933522343,0.6713449349420193,4583.281023544182
1794,Gene_1690,-1.7265344,-0.2145882,0.08425132844169714,0.6713449349420193,2539.2338243246454
1795,Gene_0510,-1.7301762,-0.11785761,0.0835987936206673,0.6713449349420193,3985.795898507287
1796,Gene_0836,-1.7301899,-0.072828315,0.08359634822644556,0.6713449349420193,721.9419728445102
1797,Gene_0569,-1.7362826,-0.10140327,0.08251388279990422,0.6681286056672406,4888.319011809861
1798,Gene_1625,-1.7391715,-0.099319175,0.08200460973962434,0.6667041442245881,4823.548508478133
1799,Gene_1844,-1.7420056,-0.36194646,0.08150747137528412,0.6653671132676255,860.4583415018963
1800,Gene_1848,-1.7460582,-0.22363128,0.08080083915163692,0.6623019602593191,1532.1444677753777
